bundle_idx,file_id,start_idx,end_idx,start_time,end_time,bundle_path
5322,file_15,1950,1980,2024-06-20 16:31:56.322,2024-06-20 16:31:59.305,./eeg_bundles\bundles\bundles\bundle_5322.npy
5323,file_15,1980,2010,2024-06-20 16:31:59.390,2024-06-20 16:32:02.917,./eeg_bundles\bundles\bundles\bundle_5323.npy
5324,file_15,2010,2040,2024-06-20 16:32:02.983,2024-06-20 16:32:05.643,./eeg_bundles\bundles\bundles\bundle_5324.npy
5325,file_15,2040,2070,2024-06-20 16:32:05.653,2024-06-20 16:32:08.293,./eeg_bundles\bundles\bundles\bundle_5325.npy
5326,file_15,2070,2100,2024-06-20 16:32:08.749,2024-06-20 16:32:11.297,./eeg_bundles\bundles\bundles\bundle_5326.npy
5327,file_15,2100,2130,2024-06-20 16:32:11.381,2024-06-20 16:32:14.322,./eeg_bundles\bundles\bundles\bundle_5327.npy
5328,file_15,2130,2160,2024-06-20 16:32:14.366,2024-06-20 16:32:17.288,./eeg_bundles\bundles\bundles\bundle_5328.npy
5329,file_15,2160,2190,2024-06-20 16:32:17.332,2024-06-20 16:32:20.383,./eeg_bundles\bundles\bundles\bundle_5329.npy
5330,file_15,2190,2220,2024-06-20 16:32:20.431,2024-06-20 16:32:23.061,./eeg_bundles\bundles\bundles\bundle_5330.npy
5331,file_15,2220,2250,2024-06-20 16:32:23.328,2024-06-20 16:32:26.299,./eeg_bundles\bundles\bundles\bundle_5331.npy
5332,file_15,2250,2280,2024-06-20 16:32:26.300,2024-06-20 16:32:29.195,./eeg_bundles\bundles\bundles\bundle_5332.npy
5333,file_15,2280,2310,2024-06-20 16:32:29.263,2024-06-20 16:32:32.463,./eeg_bundles\bundles\bundles\bundle_5333.npy
5334,file_15,2310,2340,2024-06-20 16:32:32.487,2024-06-20 16:32:35.256,./eeg_bundles\bundles\bundles\bundle_5334.npy
5335,file_15,2340,2370,2024-06-20 16:32:35.414,2024-06-20 16:32:38.162,./eeg_bundles\bundles\bundles\bundle_5335.npy
5336,file_15,2370,2400,2024-06-20 16:32:38.251,2024-06-20 16:32:41.201,./eeg_bundles\bundles\bundles\bundle_5336.npy
5337,file_15,2400,2430,2024-06-20 16:32:41.326,2024-06-20 16:32:44.400,./eeg_bundles\bundles\bundles\bundle_5337.npy
5338,file_15,2430,2460,2024-06-20 16:32:44.415,2024-06-20 16:32:47.192,./eeg_bundles\bundles\bundles\bundle_5338.npy
5339,file_15,2460,2490,2024-06-20 16:32:47.363,2024-06-20 16:32:50.275,./eeg_bundles\bundles\bundles\bundle_5339.npy
5340,file_15,2490,2520,2024-06-20 16:32:50.343,2024-06-20 16:32:53.260,./eeg_bundles\bundles\bundles\bundle_5340.npy
5341,file_15,2520,2550,2024-06-20 16:32:53.305,2024-06-20 16:32:56.256,./eeg_bundles\bundles\bundles\bundle_5341.npy
5342,file_15,2550,2580,2024-06-20 16:32:56.320,2024-06-20 16:32:59.353,./eeg_bundles\bundles\bundles\bundle_5342.npy
5343,file_15,2580,2610,2024-06-20 16:32:59.414,2024-06-20 16:33:02.824,./eeg_bundles\bundles\bundles\bundle_5343.npy
5344,file_15,2610,2640,2024-06-20 16:33:02.854,2024-06-20 16:33:05.386,./eeg_bundles\bundles\bundles\bundle_5344.npy
5345,file_15,2640,2670,2024-06-20 16:33:05.449,2024-06-20 16:33:08.144,./eeg_bundles\bundles\bundles\bundle_5345.npy
5346,file_15,2670,2700,2024-06-20 16:33:08.354,2024-06-20 16:33:11.257,./eeg_bundles\bundles\bundles\bundle_5346.npy
5347,file_15,2700,2730,2024-06-20 16:33:11.361,2024-06-20 16:33:14.452,./eeg_bundles\bundles\bundles\bundle_5347.npy
5348,file_15,2730,2760,2024-06-20 16:33:14.501,2024-06-20 16:33:17.440,./eeg_bundles\bundles\bundles\bundle_5348.npy
5349,file_15,2760,2790,2024-06-20 16:33:17.489,2024-06-20 16:33:20.143,./eeg_bundles\bundles\bundles\bundle_5349.npy
5350,file_15,2790,2820,2024-06-20 16:33:20.247,2024-06-20 16:33:23.211,./eeg_bundles\bundles\bundles\bundle_5350.npy
5351,file_15,2820,2850,2024-06-20 16:33:23.226,2024-06-20 16:33:26.254,./eeg_bundles\bundles\bundles\bundle_5351.npy
5352,file_15,2850,2880,2024-06-20 16:33:26.308,2024-06-20 16:33:29.572,./eeg_bundles\bundles\bundles\bundle_5352.npy
5353,file_15,2880,2910,2024-06-20 16:33:29.636,2024-06-20 16:33:32.311,./eeg_bundles\bundles\bundles\bundle_5353.npy
5354,file_15,2910,2940,2024-06-20 16:33:32.324,2024-06-20 16:33:35.367,./eeg_bundles\bundles\bundles\bundle_5354.npy
5355,file_15,2940,2970,2024-06-20 16:33:35.404,2024-06-20 16:33:38.647,./eeg_bundles\bundles\bundles\bundle_5355.npy
5356,file_15,2970,3000,2024-06-20 16:33:38.921,2024-06-20 16:33:41.227,./eeg_bundles\bundles\bundles\bundle_5356.npy
5357,file_15,3000,3030,2024-06-20 16:33:41.320,2024-06-20 16:33:44.490,./eeg_bundles\bundles\bundles\bundle_5357.npy
5358,file_15,3030,3060,2024-06-20 16:33:44.550,2024-06-20 16:33:47.220,./eeg_bundles\bundles\bundles\bundle_5358.npy
5359,file_15,3060,3090,2024-06-20 16:33:47.260,2024-06-20 16:33:50.365,./eeg_bundles\bundles\bundles\bundle_5359.npy
5360,file_15,3090,3120,2024-06-20 16:33:50.408,2024-06-20 16:33:53.161,./eeg_bundles\bundles\bundles\bundle_5360.npy
5361,file_15,3120,3150,2024-06-20 16:33:53.174,2024-06-20 16:33:56.247,./eeg_bundles\bundles\bundles\bundle_5361.npy
5362,file_15,3150,3180,2024-06-20 16:33:56.332,2024-06-20 16:33:58.926,./eeg_bundles\bundles\bundles\bundle_5362.npy
5363,file_15,3180,3210,2024-06-20 16:33:58.993,2024-06-20 16:34:02.411,./eeg_bundles\bundles\bundles\bundle_5363.npy
5364,file_15,3210,3240,2024-06-20 16:34:02.444,2024-06-20 16:34:05.026,./eeg_bundles\bundles\bundles\bundle_5364.npy
5365,file_15,3240,3270,2024-06-20 16:34:05.097,2024-06-20 16:34:08.177,./eeg_bundles\bundles\bundles\bundle_5365.npy
5366,file_15,3270,3300,2024-06-20 16:34:08.223,2024-06-20 16:34:11.208,./eeg_bundles\bundles\bundles\bundle_5366.npy
5367,file_15,3300,3330,2024-06-20 16:34:11.407,2024-06-20 16:34:14.402,./eeg_bundles\bundles\bundles\bundle_5367.npy
5368,file_15,3330,3360,2024-06-20 16:34:14.447,2024-06-20 16:34:17.290,./eeg_bundles\bundles\bundles\bundle_5368.npy
5369,file_15,3360,3390,2024-06-20 16:34:17.539,2024-06-20 16:34:20.352,./eeg_bundles\bundles\bundles\bundle_5369.npy
5370,file_15,3390,3420,2024-06-20 16:34:20.400,2024-06-20 16:34:23.391,./eeg_bundles\bundles\bundles\bundle_5370.npy
5371,file_15,3420,3450,2024-06-20 16:34:23.432,2024-06-20 16:34:26.276,./eeg_bundles\bundles\bundles\bundle_5371.npy
5372,file_15,3450,3480,2024-06-20 16:34:26.300,2024-06-20 16:34:29.170,./eeg_bundles\bundles\bundles\bundle_5372.npy
5373,file_15,3480,3510,2024-06-20 16:34:29.237,2024-06-20 16:34:32.215,./eeg_bundles\bundles\bundles\bundle_5373.npy
5374,file_15,3510,3540,2024-06-20 16:34:32.260,2024-06-20 16:34:35.238,./eeg_bundles\bundles\bundles\bundle_5374.npy
5375,file_15,3540,3570,2024-06-20 16:34:35.327,2024-06-20 16:34:38.134,./eeg_bundles\bundles\bundles\bundle_5375.npy
5376,file_15,3570,3600,2024-06-20 16:34:38.231,2024-06-20 16:34:41.296,./eeg_bundles\bundles\bundles\bundle_5376.npy
5377,file_15,3600,3630,2024-06-20 16:34:41.330,2024-06-20 16:34:44.122,./eeg_bundles\bundles\bundles\bundle_5377.npy
5378,file_15,3630,3660,2024-06-20 16:34:44.413,2024-06-20 16:34:47.189,./eeg_bundles\bundles\bundles\bundle_5378.npy
5379,file_15,3660,3690,2024-06-20 16:34:47.328,2024-06-20 16:34:50.208,./eeg_bundles\bundles\bundles\bundle_5379.npy
5380,file_15,3690,3720,2024-06-20 16:34:50.287,2024-06-20 16:34:53.265,./eeg_bundles\bundles\bundles\bundle_5380.npy
5381,file_15,3720,3750,2024-06-20 16:34:53.356,2024-06-20 16:34:56.276,./eeg_bundles\bundles\bundles\bundle_5381.npy
5382,file_15,3750,3780,2024-06-20 16:34:56.434,2024-06-20 16:34:59.451,./eeg_bundles\bundles\bundles\bundle_5382.npy
5383,file_15,3780,3810,2024-06-20 16:34:59.490,2024-06-20 16:35:02.216,./eeg_bundles\bundles\bundles\bundle_5383.npy
5384,file_15,3810,3840,2024-06-20 16:35:02.421,2024-06-20 16:35:05.253,./eeg_bundles\bundles\bundles\bundle_5384.npy
5385,file_15,3840,3870,2024-06-20 16:35:05.386,2024-06-20 16:35:08.437,./eeg_bundles\bundles\bundles\bundle_5385.npy
5386,file_15,3870,3900,2024-06-20 16:35:08.546,2024-06-20 16:35:11.225,./eeg_bundles\bundles\bundles\bundle_5386.npy
5387,file_15,3900,3930,2024-06-20 16:35:11.309,2024-06-20 16:35:14.346,./eeg_bundles\bundles\bundles\bundle_5387.npy
5388,file_15,3930,3960,2024-06-20 16:35:14.443,2024-06-20 16:35:17.291,./eeg_bundles\bundles\bundles\bundle_5388.npy
5389,file_15,3960,3990,2024-06-20 16:35:17.339,2024-06-20 16:35:20.225,./eeg_bundles\bundles\bundles\bundle_5389.npy
5390,file_15,3990,4020,2024-06-20 16:35:20.342,2024-06-20 16:35:23.221,./eeg_bundles\bundles\bundles\bundle_5390.npy
5391,file_15,4020,4050,2024-06-20 16:35:23.270,2024-06-20 16:35:26.166,./eeg_bundles\bundles\bundles\bundle_5391.npy
5392,file_15,4050,4080,2024-06-20 16:35:26.314,2024-06-20 16:35:29.091,./eeg_bundles\bundles\bundles\bundle_5392.npy
5393,file_15,4080,4110,2024-06-20 16:35:29.211,2024-06-20 16:35:32.128,./eeg_bundles\bundles\bundles\bundle_5393.npy
5394,file_15,4110,4140,2024-06-20 16:35:32.264,2024-06-20 16:35:35.278,./eeg_bundles\bundles\bundles\bundle_5394.npy
5395,file_15,4140,4170,2024-06-20 16:35:35.327,2024-06-20 16:35:38.310,./eeg_bundles\bundles\bundles\bundle_5395.npy
5396,file_15,4170,4200,2024-06-20 16:35:38.329,2024-06-20 16:35:41.282,./eeg_bundles\bundles\bundles\bundle_5396.npy
5397,file_15,4200,4230,2024-06-20 16:35:41.407,2024-06-20 16:35:43.909,./eeg_bundles\bundles\bundles\bundle_5397.npy
5398,file_15,4230,4260,2024-06-20 16:35:43.931,2024-06-20 16:35:47.190,./eeg_bundles\bundles\bundles\bundle_5398.npy
5399,file_15,4260,4290,2024-06-20 16:35:47.320,2024-06-20 16:35:50.228,./eeg_bundles\bundles\bundles\bundle_5399.npy
5400,file_15,4290,4320,2024-06-20 16:35:50.274,2024-06-20 16:35:53.220,./eeg_bundles\bundles\bundles\bundle_5400.npy
5401,file_15,4320,4350,2024-06-20 16:35:53.234,2024-06-20 16:35:56.247,./eeg_bundles\bundles\bundles\bundle_5401.npy
5402,file_15,4350,4380,2024-06-20 16:35:56.309,2024-06-20 16:35:59.276,./eeg_bundles\bundles\bundles\bundle_5402.npy
5403,file_15,4380,4410,2024-06-20 16:35:59.360,2024-06-20 16:36:02.264,./eeg_bundles\bundles\bundles\bundle_5403.npy
5404,file_15,4410,4440,2024-06-20 16:36:02.328,2024-06-20 16:36:05.388,./eeg_bundles\bundles\bundles\bundle_5404.npy
5405,file_15,4440,4470,2024-06-20 16:36:05.430,2024-06-20 16:36:08.303,./eeg_bundles\bundles\bundles\bundle_5405.npy
5406,file_15,4470,4500,2024-06-20 16:36:08.448,2024-06-20 16:36:11.277,./eeg_bundles\bundles\bundles\bundle_5406.npy
5407,file_15,4500,4530,2024-06-20 16:36:11.303,2024-06-20 16:36:14.318,./eeg_bundles\bundles\bundles\bundle_5407.npy
5408,file_15,4530,4560,2024-06-20 16:36:14.363,2024-06-20 16:36:17.404,./eeg_bundles\bundles\bundles\bundle_5408.npy
5409,file_15,4560,4590,2024-06-20 16:36:17.481,2024-06-20 16:36:20.209,./eeg_bundles\bundles\bundles\bundle_5409.npy
5410,file_15,4590,4620,2024-06-20 16:36:20.303,2024-06-20 16:36:23.557,./eeg_bundles\bundles\bundles\bundle_5410.npy
5411,file_15,4620,4650,2024-06-20 16:36:23.673,2024-06-20 16:36:26.299,./eeg_bundles\bundles\bundles\bundle_5411.npy
5412,file_15,4650,4680,2024-06-20 16:36:26.300,2024-06-20 16:36:29.565,./eeg_bundles\bundles\bundles\bundle_5412.npy
5413,file_15,4680,4710,2024-06-20 16:36:29.579,2024-06-20 16:36:32.289,./eeg_bundles\bundles\bundles\bundle_5413.npy
5414,file_15,4710,4740,2024-06-20 16:36:32.370,2024-06-20 16:36:35.501,./eeg_bundles\bundles\bundles\bundle_5414.npy
5415,file_15,4740,4770,2024-06-20 16:36:35.599,2024-06-20 16:36:38.356,./eeg_bundles\bundles\bundles\bundle_5415.npy
5416,file_15,4770,4800,2024-06-20 16:36:38.450,2024-06-20 16:36:41.294,./eeg_bundles\bundles\bundles\bundle_5416.npy
5417,file_15,4800,4830,2024-06-20 16:36:41.327,2024-06-20 16:36:44.267,./eeg_bundles\bundles\bundles\bundle_5417.npy
5418,file_15,4830,4860,2024-06-20 16:36:44.379,2024-06-20 16:36:47.221,./eeg_bundles\bundles\bundles\bundle_5418.npy
5419,file_15,4860,4890,2024-06-20 16:36:47.343,2024-06-20 16:36:50.304,./eeg_bundles\bundles\bundles\bundle_5419.npy
5420,file_15,4890,4920,2024-06-20 16:36:50.453,2024-06-20 16:36:53.240,./eeg_bundles\bundles\bundles\bundle_5420.npy
5421,file_15,4920,4950,2024-06-20 16:36:53.311,2024-06-20 16:36:56.192,./eeg_bundles\bundles\bundles\bundle_5421.npy
5422,file_15,4950,4980,2024-06-20 16:36:56.335,2024-06-20 16:36:59.225,./eeg_bundles\bundles\bundles\bundle_5422.npy
5423,file_15,4980,5010,2024-06-20 16:36:59.330,2024-06-20 16:37:02.425,./eeg_bundles\bundles\bundles\bundle_5423.npy
5424,file_15,5010,5040,2024-06-20 16:37:02.480,2024-06-20 16:37:05.356,./eeg_bundles\bundles\bundles\bundle_5424.npy
5425,file_15,5040,5070,2024-06-20 16:37:05.422,2024-06-20 16:37:08.219,./eeg_bundles\bundles\bundles\bundle_5425.npy
5426,file_15,5070,5100,2024-06-20 16:37:08.335,2024-06-20 16:37:11.270,./eeg_bundles\bundles\bundles\bundle_5426.npy
5427,file_15,5100,5130,2024-06-20 16:37:11.329,2024-06-20 16:37:14.362,./eeg_bundles\bundles\bundles\bundle_5427.npy
5428,file_15,5130,5160,2024-06-20 16:37:14.399,2024-06-20 16:37:17.148,./eeg_bundles\bundles\bundles\bundle_5428.npy
5429,file_15,5160,5190,2024-06-20 16:37:17.283,2024-06-20 16:37:20.219,./eeg_bundles\bundles\bundles\bundle_5429.npy
5430,file_15,5190,5220,2024-06-20 16:37:20.340,2024-06-20 16:37:23.378,./eeg_bundles\bundles\bundles\bundle_5430.npy
5431,file_15,5220,5250,2024-06-20 16:37:23.447,2024-06-20 16:37:26.237,./eeg_bundles\bundles\bundles\bundle_5431.npy
5432,file_15,5250,5280,2024-06-20 16:37:26.351,2024-06-20 16:37:29.531,./eeg_bundles\bundles\bundles\bundle_5432.npy
5433,file_15,5280,5310,2024-06-20 16:37:29.545,2024-06-20 16:37:32.206,./eeg_bundles\bundles\bundles\bundle_5433.npy
5434,file_15,5310,5340,2024-06-20 16:37:32.344,2024-06-20 16:37:35.257,./eeg_bundles\bundles\bundles\bundle_5434.npy
5435,file_15,5340,5370,2024-06-20 16:37:35.370,2024-06-20 16:37:38.302,./eeg_bundles\bundles\bundles\bundle_5435.npy
5436,file_15,5370,5400,2024-06-20 16:37:38.401,2024-06-20 16:37:41.276,./eeg_bundles\bundles\bundles\bundle_5436.npy
5437,file_15,5400,5430,2024-06-20 16:37:41.374,2024-06-20 16:37:44.176,./eeg_bundles\bundles\bundles\bundle_5437.npy
5438,file_15,5430,5460,2024-06-20 16:37:44.375,2024-06-20 16:37:47.315,./eeg_bundles\bundles\bundles\bundle_5438.npy
5439,file_15,5460,5490,2024-06-20 16:37:47.346,2024-06-20 16:37:50.207,./eeg_bundles\bundles\bundles\bundle_5439.npy
5440,file_15,5490,5520,2024-06-20 16:37:50.440,2024-06-20 16:37:53.385,./eeg_bundles\bundles\bundles\bundle_5440.npy
5441,file_15,5520,5550,2024-06-20 16:37:53.720,2024-06-20 16:37:56.287,./eeg_bundles\bundles\bundles\bundle_5441.npy
5442,file_15,5550,5580,2024-06-20 16:37:56.314,2024-06-20 16:37:58.987,./eeg_bundles\bundles\bundles\bundle_5442.npy
5443,file_15,5580,5610,2024-06-20 16:37:58.995,2024-06-20 16:38:02.112,./eeg_bundles\bundles\bundles\bundle_5443.npy
5444,file_15,5610,5640,2024-06-20 16:38:02.277,2024-06-20 16:38:05.335,./eeg_bundles\bundles\bundles\bundle_5444.npy
5445,file_15,5640,5670,2024-06-20 16:38:05.395,2024-06-20 16:38:08.249,./eeg_bundles\bundles\bundles\bundle_5445.npy
5446,file_15,5670,5700,2024-06-20 16:38:08.339,2024-06-20 16:38:11.258,./eeg_bundles\bundles\bundles\bundle_5446.npy
5447,file_15,5700,5730,2024-06-20 16:38:11.326,2024-06-20 16:38:14.218,./eeg_bundles\bundles\bundles\bundle_5447.npy
5448,file_15,5730,5760,2024-06-20 16:38:14.263,2024-06-20 16:38:17.869,./eeg_bundles\bundles\bundles\bundle_5448.npy
5449,file_15,5760,5790,2024-06-20 16:38:18.082,2024-06-20 16:38:20.451,./eeg_bundles\bundles\bundles\bundle_5449.npy
5450,file_15,5790,5820,2024-06-20 16:38:20.540,2024-06-20 16:38:23.171,./eeg_bundles\bundles\bundles\bundle_5450.npy
5451,file_15,5820,5850,2024-06-20 16:38:23.297,2024-06-20 16:38:26.268,./eeg_bundles\bundles\bundles\bundle_5451.npy
5452,file_15,5850,5880,2024-06-20 16:38:26.400,2024-06-20 16:38:28.982,./eeg_bundles\bundles\bundles\bundle_5452.npy
5453,file_15,5880,5910,2024-06-20 16:38:29.081,2024-06-20 16:38:32.166,./eeg_bundles\bundles\bundles\bundle_5453.npy
5454,file_15,5910,5940,2024-06-20 16:38:32.180,2024-06-20 16:38:35.130,./eeg_bundles\bundles\bundles\bundle_5454.npy
5455,file_15,5940,5970,2024-06-20 16:38:35.230,2024-06-20 16:38:38.128,./eeg_bundles\bundles\bundles\bundle_5455.npy
5456,file_15,5970,6000,2024-06-20 16:38:38.353,2024-06-20 16:38:41.219,./eeg_bundles\bundles\bundles\bundle_5456.npy
5457,file_15,6000,6030,2024-06-20 16:38:41.326,2024-06-20 16:38:44.263,./eeg_bundles\bundles\bundles\bundle_5457.npy
5458,file_15,6030,6060,2024-06-20 16:38:44.404,2024-06-20 16:38:47.171,./eeg_bundles\bundles\bundles\bundle_5458.npy
5459,file_15,6060,6090,2024-06-20 16:38:47.281,2024-06-20 16:38:50.163,./eeg_bundles\bundles\bundles\bundle_5459.npy
5460,file_15,6090,6120,2024-06-20 16:38:50.266,2024-06-20 16:38:53.346,./eeg_bundles\bundles\bundles\bundle_5460.npy
5461,file_15,6120,6150,2024-06-20 16:38:53.518,2024-06-20 16:38:56.295,./eeg_bundles\bundles\bundles\bundle_5461.npy
5462,file_15,6150,6180,2024-06-20 16:38:56.353,2024-06-20 16:38:59.621,./eeg_bundles\bundles\bundles\bundle_5462.npy
5463,file_15,6180,6210,2024-06-20 16:38:59.671,2024-06-20 16:39:02.205,./eeg_bundles\bundles\bundles\bundle_5463.npy
5464,file_15,6210,6240,2024-06-20 16:39:02.314,2024-06-20 16:39:05.325,./eeg_bundles\bundles\bundles\bundle_5464.npy
5465,file_15,6240,6270,2024-06-20 16:39:05.429,2024-06-20 16:39:08.187,./eeg_bundles\bundles\bundles\bundle_5465.npy
5466,file_15,6270,6300,2024-06-20 16:39:08.489,2024-06-20 16:39:11.255,./eeg_bundles\bundles\bundles\bundle_5466.npy
5467,file_15,6300,6330,2024-06-20 16:39:11.315,2024-06-20 16:39:14.050,./eeg_bundles\bundles\bundles\bundle_5467.npy
5468,file_15,6330,6360,2024-06-20 16:39:14.090,2024-06-20 16:39:17.029,./eeg_bundles\bundles\bundles\bundle_5468.npy
5469,file_15,6360,6390,2024-06-20 16:39:17.092,2024-06-20 16:39:20.092,./eeg_bundles\bundles\bundles\bundle_5469.npy
5470,file_15,6390,6420,2024-06-20 16:39:20.193,2024-06-20 16:39:23.087,./eeg_bundles\bundles\bundles\bundle_5470.npy
5471,file_15,6420,6450,2024-06-20 16:39:23.272,2024-06-20 16:39:26.282,./eeg_bundles\bundles\bundles\bundle_5471.npy
5472,file_15,6450,6480,2024-06-20 16:39:26.308,2024-06-20 16:39:29.298,./eeg_bundles\bundles\bundles\bundle_5472.npy
5473,file_15,6480,6510,2024-06-20 16:39:29.335,2024-06-20 16:39:32.321,./eeg_bundles\bundles\bundles\bundle_5473.npy
5474,file_15,6510,6540,2024-06-20 16:39:32.585,2024-06-20 16:39:35.319,./eeg_bundles\bundles\bundles\bundle_5474.npy
5475,file_15,6540,6570,2024-06-20 16:39:35.420,2024-06-20 16:39:38.231,./eeg_bundles\bundles\bundles\bundle_5475.npy
5476,file_15,6570,6600,2024-06-20 16:39:38.280,2024-06-20 16:39:41.280,./eeg_bundles\bundles\bundles\bundle_5476.npy
5477,file_15,6600,6630,2024-06-20 16:39:41.317,2024-06-20 16:39:44.200,./eeg_bundles\bundles\bundles\bundle_5477.npy
5478,file_15,6630,6660,2024-06-20 16:39:44.292,2024-06-20 16:39:47.237,./eeg_bundles\bundles\bundles\bundle_5478.npy
5479,file_15,6660,6690,2024-06-20 16:39:47.494,2024-06-20 16:39:50.444,./eeg_bundles\bundles\bundles\bundle_5479.npy
5480,file_15,6690,6720,2024-06-20 16:39:50.647,2024-06-20 16:39:53.195,./eeg_bundles\bundles\bundles\bundle_5480.npy
5481,file_15,6720,6750,2024-06-20 16:39:53.358,2024-06-20 16:39:56.291,./eeg_bundles\bundles\bundles\bundle_5481.npy
5482,file_15,6750,6780,2024-06-20 16:39:56.384,2024-06-20 16:39:59.304,./eeg_bundles\bundles\bundles\bundle_5482.npy
5483,file_15,6780,6810,2024-06-20 16:39:59.346,2024-06-20 16:40:02.382,./eeg_bundles\bundles\bundles\bundle_5483.npy
5484,file_15,6810,6840,2024-06-20 16:40:02.518,2024-06-20 16:40:05.044,./eeg_bundles\bundles\bundles\bundle_5484.npy
5485,file_15,6840,6870,2024-06-20 16:40:05.081,2024-06-20 16:40:08.116,./eeg_bundles\bundles\bundles\bundle_5485.npy
5486,file_15,6870,6900,2024-06-20 16:40:08.191,2024-06-20 16:40:11.296,./eeg_bundles\bundles\bundles\bundle_5486.npy
5487,file_15,6900,6930,2024-06-20 16:40:11.390,2024-06-20 16:40:14.249,./eeg_bundles\bundles\bundles\bundle_5487.npy
5488,file_15,6930,6960,2024-06-20 16:40:14.387,2024-06-20 16:40:17.242,./eeg_bundles\bundles\bundles\bundle_5488.npy
5489,file_15,6960,6990,2024-06-20 16:40:17.407,2024-06-20 16:40:20.294,./eeg_bundles\bundles\bundles\bundle_5489.npy
5490,file_15,6990,7020,2024-06-20 16:40:20.416,2024-06-20 16:40:23.288,./eeg_bundles\bundles\bundles\bundle_5490.npy
5491,file_15,7020,7050,2024-06-20 16:40:23.323,2024-06-20 16:40:26.282,./eeg_bundles\bundles\bundles\bundle_5491.npy
5492,file_15,7050,7080,2024-06-20 16:40:26.310,2024-06-20 16:40:29.593,./eeg_bundles\bundles\bundles\bundle_5492.npy
5493,file_15,7080,7110,2024-06-20 16:40:29.612,2024-06-20 16:40:32.102,./eeg_bundles\bundles\bundles\bundle_5493.npy
5494,file_15,7110,7140,2024-06-20 16:40:32.150,2024-06-20 16:40:35.257,./eeg_bundles\bundles\bundles\bundle_5494.npy
5495,file_15,7140,7170,2024-06-20 16:40:35.364,2024-06-20 16:40:38.298,./eeg_bundles\bundles\bundles\bundle_5495.npy
5496,file_15,7170,7200,2024-06-20 16:40:38.339,2024-06-20 16:40:41.254,./eeg_bundles\bundles\bundles\bundle_5496.npy
5497,file_15,7200,7230,2024-06-20 16:40:41.335,2024-06-20 16:40:44.314,./eeg_bundles\bundles\bundles\bundle_5497.npy
5498,file_15,7230,7260,2024-06-20 16:40:44.425,2024-06-20 16:40:47.283,./eeg_bundles\bundles\bundles\bundle_5498.npy
5499,file_15,7260,7290,2024-06-20 16:40:47.331,2024-06-20 16:40:50.239,./eeg_bundles\bundles\bundles\bundle_5499.npy
5500,file_15,7290,7320,2024-06-20 16:40:50.304,2024-06-20 16:40:53.209,./eeg_bundles\bundles\bundles\bundle_5500.npy
5501,file_15,7320,7350,2024-06-20 16:40:53.281,2024-06-20 16:40:56.263,./eeg_bundles\bundles\bundles\bundle_5501.npy
5502,file_15,7350,7380,2024-06-20 16:40:56.327,2024-06-20 16:40:59.499,./eeg_bundles\bundles\bundles\bundle_5502.npy
5503,file_15,7380,7410,2024-06-20 16:40:59.534,2024-06-20 16:41:02.310,./eeg_bundles\bundles\bundles\bundle_5503.npy
5504,file_15,7410,7440,2024-06-20 16:41:02.399,2024-06-20 16:41:05.352,./eeg_bundles\bundles\bundles\bundle_5504.npy
5505,file_15,7440,7470,2024-06-20 16:41:05.476,2024-06-20 16:41:08.140,./eeg_bundles\bundles\bundles\bundle_5505.npy
5506,file_15,7470,7500,2024-06-20 16:41:08.301,2024-06-20 16:41:11.277,./eeg_bundles\bundles\bundles\bundle_5506.npy
5507,file_15,7500,7530,2024-06-20 16:41:11.304,2024-06-20 16:41:14.397,./eeg_bundles\bundles\bundles\bundle_5507.npy
5508,file_15,7530,7560,2024-06-20 16:41:14.540,2024-06-20 16:41:17.283,./eeg_bundles\bundles\bundles\bundle_5508.npy
5509,file_15,7560,7590,2024-06-20 16:41:17.434,2024-06-20 16:41:19.994,./eeg_bundles\bundles\bundles\bundle_5509.npy
5510,file_15,7590,7620,2024-06-20 16:41:20.113,2024-06-20 16:41:34.104,./eeg_bundles\bundles\bundles\bundle_5510.npy
5511,file_15,7620,7650,2024-06-20 16:41:34.213,2024-06-20 16:41:36.231,./eeg_bundles\bundles\bundles\bundle_5511.npy
5512,file_15,7650,7680,2024-06-20 16:41:36.303,2024-06-20 16:41:39.213,./eeg_bundles\bundles\bundles\bundle_5512.npy
5513,file_15,7680,7710,2024-06-20 16:41:39.289,2024-06-20 16:41:42.147,./eeg_bundles\bundles\bundles\bundle_5513.npy
5514,file_15,7710,7740,2024-06-20 16:41:42.247,2024-06-20 16:41:45.318,./eeg_bundles\bundles\bundles\bundle_5514.npy
5515,file_15,7740,7770,2024-06-20 16:41:45.332,2024-06-20 16:41:48.158,./eeg_bundles\bundles\bundles\bundle_5515.npy
5516,file_15,7770,7800,2024-06-20 16:41:48.251,2024-06-20 16:41:51.222,./eeg_bundles\bundles\bundles\bundle_5516.npy
5517,file_15,7800,7830,2024-06-20 16:41:51.364,2024-06-20 16:41:54.197,./eeg_bundles\bundles\bundles\bundle_5517.npy
5518,file_15,7830,7860,2024-06-20 16:41:54.291,2024-06-20 16:41:57.154,./eeg_bundles\bundles\bundles\bundle_5518.npy
5519,file_15,7860,7890,2024-06-20 16:41:57.255,2024-06-20 16:42:00.195,./eeg_bundles\bundles\bundles\bundle_5519.npy
5520,file_15,7890,7920,2024-06-20 16:42:00.313,2024-06-20 16:42:03.200,./eeg_bundles\bundles\bundles\bundle_5520.npy
